10.7500,0.3476
14.3833,12.1878
11.1667,1.1470
12.9333,7.9507
13.5417,9.8840
11.2167,0.9564
11.0500,1.0851
11.2500,1.2566
11.0667,1.3984
16.8417,9.9782
14.5167,6.0061
11.2750,1.6058
13.8250,4.3126
12.3167,3.9918
14.7167,10.4282
14.2583,8.6282
11.1750,1.0917
12.6667,3.9569
14.9417,7.5170
12.5917,5.4033
12.8250,5.0715
11.5917,2.6725
12.8250,4.1369
10.7667,0.7330
12.6417,5.4169
11.4750,3.3556
11.6500,1.9423
15.1083,7.9371
12.2417,2.7603
14.1583,6.5978
14.7083,7.5070
18.1667,19.7354
15.0583,11.5615
15.7583,8.2964
14.3333,9.2252
15.7667,10.8856
12.3500,6.2771
12.3750,5.1963
12.1833,2.9543
12.9583,7.7943
15.9167,15.9214
13.6167,5.3658
14.8250,11.2744
15.0250,8.7821
13.4833,4.1743
11.8417,4.2529
16.3583,9.0942
15.0250,9.5549
11.6000,4.1332
11.4417,2.0439
11.4167,2.0995
11.3000,1.1853
15.4917,8.0527
10.5750,0.1479
13.8583,5.3828
15.5250,6.3608
11.1500,1.3407
10.7750,0.3515
15.1500,5.8022
15.6250,9.9777
11.1833,0.8668
11.9833,2.1189
13.7833,8.2266
14.4250,6.6192
16.6917,19.0910
17.8583,12.2640
12.4500,5.8363
13.7167,9.8682
22.6417,18.7351
17.8333,12.5422
12.7583,5.5048
11.8333,3.5086
12.5417,4.3076
12.2667,3.7560
14.2250,7.4948
15.0500,12.3721
12.3083,3.3069
16.2750,16.2735
10.6667,0.2925
10.4667,0.3009
10.6667,1.2222
12.1417,3.4449
15.7250,8.4367
10.8583,1.4262
11.3583,1.1982
14.9167,8.9802
18.0833,12.9362
20.0000,16.4339
14.3833,5.9552
11.2083,1.9094
11.2333,1.7370
10.7750,0.5002
17.0333,9.5938
12.2833,4.5845
10.9417,1.2045
11.7750,1.9930
15.9417,10.3473
16.8417,11.6749
15.0083,8.6379
17.0417,9.0445
11.6750,1.5056
13.2917,4.7686
10.5500,0.0957
14.2583,7.1809
15.6833,10.8226
10.7667,0.6835
10.5917,0.1037
14.0583,6.6675
11.4917,1.9504
11.7750,1.9913
11.8833,2.3079
10.9167,1.2328
12.3667,5.6232
12.0083,3.0739
14.8500,12.1712
15.6083,16.4905
12.3500,4.1015
14.3917,6.4073
12.9917,5.8642
11.5917,1.9224
12.9083,5.8402
12.4583,3.8662
12.2500,5.2381
11.8333,2.3722
12.5667,4.3925
12.0833,3.8214
17.0583,11.7276
16.5417,17.7416
13.9583,8.9963
13.6583,8.1455
10.3917,0.3013
14.2583,8.6360
12.3167,3.0213
14.9500,7.5916
11.2750,1.7522
13.2583,4.1959
13.2667,7.8084
11.8667,4.3233
12.0833,3.4871
18.5750,19.5510
12.1833,5.8336
14.0250,6.8587
11.5750,2.3966
16.1833,14.2540
12.2250,3.3759
12.3667,6.5547
15.1833,9.5956
12.0750,5.3527
10.3083,0.1320
10.5917,0.4573
17.5333,15.9141
16.3667,14.2898
12.2417,3.2289
10.8083,1.1288
15.0250,13.1648
10.6917,0.8361
15.4667,10.7587
13.1667,4.8731
18.2083,15.8002
11.0833,1.7776
13.6250,8.5394
13.1917,4.1068
11.3917,2.5408
11.3083,1.8223
16.6833,13.7494
14.7833,8.0642
10.9417,1.0774
13.5667,6.0512
12.4500,5.5028
18.4083,10.9970
17.7750,18.5158
10.5083,0.5283
12.7750,5.7431
12.7917,5.5871
16.1500,14.4066
13.4417,6.6886
14.5000,6.2533
21.0250,20.6782
17.1750,11.0402
13.5333,4.3593
16.7500,9.1313
27.0917,32.3329
11.0583,0.8460
17.6250,10.1213
12.6583,4.0306
16.9083,11.6731
13.8917,8.0982
12.0083,3.4685
11.0667,1.2127
16.8667,10.1343
11.4917,2.4663
14.2167,8.9724
13.3083,8.6521
15.3667,9.4709
29.8333,19.2054
17.2417,8.9722
18.9083,17.8337
14.9167,7.4073
18.3167,11.6505
11.5000,1.6628
12.7500,3.8515
12.7583,5.9927
16.7833,15.5706
13.1667,6.7638
13.7250,5.9481
11.1667,1.0942
14.2333,8.6526
18.0333,12.7653
11.7250,3.4624
15.0500,7.4702
17.3417,10.2774
10.8417,0.4573
15.6667,9.0150
11.5333,2.4867
10.6917,0.9508
11.1333,2.3428
14.4667,6.8412
13.1583,8.5074
15.7750,12.1802
11.2583,1.8626
16.9333,8.4615
12.4333,3.4867
13.0333,5.5962
13.0500,7.2065
18.6333,15.8236
13.9167,7.4497
11.1833,1.1831
16.4333,11.5937
13.8417,7.6239
12.5083,6.2834
13.8083,8.5559
11.5750,3.0117
13.8167,5.4346
15.1583,6.1070
16.4333,16.0466
11.3167,0.7381
11.1583,1.2217
13.5500,4.5927
17.0500,7.7265
13.8917,5.7391
22.8333,19.9330
19.1250,15.1800
19.0500,16.2969
17.1417,11.6071
11.4583,2.0471
11.9083,2.3648
12.9833,5.2672
12.4583,3.3024
18.0667,11.8158
12.8250,3.1812
26.7583,20.4800
17.0667,14.3122
19.3583,14.8694
11.4583,1.5152
11.5500,2.9270
10.5750,0.6153
12.3917,2.9407
15.5000,10.0068
12.9833,4.0484
14.7750,12.6821
10.9333,0.8168
12.3667,2.4493
12.0500,2.5569
10.6167,0.1724
11.0500,1.1594
13.7167,6.0347
12.2000,3.0031
60.0167,155.6236
19.8333,14.7858
12.4750,2.8853
14.1500,7.7582
14.9000,4.8142
12.7333,7.2932
13.8167,6.6036
14.5417,6.6895
12.7167,4.1277
17.6083,12.8968
13.3500,5.7623
14.9333,6.2852
14.8417,7.2629
10.7583,0.6344
13.9917,6.9578
59.9750,156.8543
18.9417,13.7133
12.0417,3.8705
23.8500,23.4461
11.9500,2.8820
11.2833,1.6657
11.3917,1.7163
29.3500,18.0821
15.8083,8.1881
11.9833,3.0372
13.3167,5.7648
15.4583,9.2813
16.3750,16.2924
11.8583,2.1987
17.4667,9.3796
22.0000,17.0237
13.4000,5.7550
17.9417,11.4804
20.5333,20.2024
11.5333,2.0209
22.3250,15.2066
14.3917,6.8002
22.5083,15.5417
19.3417,14.8174
13.0917,5.4483
16.6083,8.5500
11.7917,2.5689
13.0667,8.9964
12.8750,4.1077
16.1917,8.1610
12.2167,2.6350
12.9250,4.1334
11.1083,1.0743
13.5583,4.7410
10.9750,0.6697
12.0167,3.6053
11.2917,1.2100
11.6583,2.3153
14.1667,6.0558
12.8833,5.4138
14.3000,8.1795
10.8667,1.2618
13.5083,4.9742
18.6500,22.1472
11.6083,2.7870
14.7583,8.5718
16.2083,12.6660
11.1917,1.7433
11.1000,1.7243
14.3333,9.9377
16.9500,17.3476
14.5750,10.2830
13.2083,4.0615
20.9750,23.7792
14.3250,7.8578
12.6417,4.0979
13.2750,3.5546
16.4833,14.3918
11.2083,2.7174
16.4417,11.3895
10.7083,1.0332
12.1000,4.9614
15.4167,9.6108
14.9833,7.6324
11.2833,2.5321
10.3500,0.2141
11.6917,3.1338
10.7750,0.6894
10.5750,1.0084
12.8333,3.8625
13.6000,7.0108
10.9417,1.9177
12.3333,3.9672
11.3083,1.0882
12.0583,2.0296
11.9167,2.7850
11.2833,1.5837
11.5750,1.4324
14.4000,11.9245
13.4917,7.1931
13.5500,4.9839
10.8667,1.0044
10.5583,0.1754
10.9000,1.8189
11.8750,2.2979
11.1417,1.3099
13.6333,5.8263
14.1917,6.9195
11.0833,1.8156
10.3417,0.2139
10.3000,0.1871
13.0000,4.3854
12.0750,6.0382
10.3250,0.1233
14.0667,9.5070
12.4917,3.2595
16.8750,10.8241
13.4000,7.6890
11.5750,2.6515
15.3917,16.1045
11.7583,2.5572
12.8083,5.5792
10.9500,1.4717
12.4917,3.9715
11.2833,1.9727
11.5833,2.0211
11.6500,2.3450
14.5083,6.5203
11.9667,3.1100
10.9583,1.7337
10.6750,0.3700
10.6333,0.4853
11.6000,2.0736
11.9250,2.6970
11.0000,1.6026
10.2750,0.0722
14.0500,12.6188
10.5500,0.4610
10.3667,0.3567
12.0583,4.7865
11.4167,3.0422
12.4000,4.4980
12.0583,3.3400
10.8333,0.9304
10.5167,0.3997
10.9167,1.5978
10.5750,0.3166
10.4083,0.0954
11.4833,3.0566
13.6500,7.9634
10.4583,0.1847
12.4750,6.7026
13.6000,5.1212
11.6167,3.2380
10.9250,1.3923
10.8917,1.4215
12.7750,3.1684
15.8083,15.7770
11.4750,1.9528
10.8750,1.1641
10.4750,0.1164
11.0667,1.8612
12.7250,5.1706
10.4667,0.1027
10.9000,1.4312
10.8833,1.0900
12.3750,3.6910
15.4667,15.7323
10.8417,1.1206
11.2250,1.8194
11.1917,3.0821
10.8583,1.3351
10.3667,0.5328
10.2000,0.1225
10.4083,0.3926
10.5500,0.7343
12.0667,3.0184
11.3083,2.8031
11.1333,2.0981
11.6567,3.2544
12.0583,3.2697
11.8083,3.8986
10.8000,1.9954
10.2750,0.1689
10.5583,0.2253
10.7250,0.5775
10.9833,1.2792
11.4167,1.4159
10.4833,0.0898
10.8917,2.0279
11.3083,3.3383
10.2750,0.3876
10.9058,2.2636
10.7583,1.7361
10.5333,0.5153
12.9667,6.5543
11.3167,2.6229
11.7333,2.6503
11.4583,2.1266
10.5917,0.4387
12.3083,5.2707
12.2083,6.0583
11.5667,2.6825
13.6500,5.9105
14.8083,10.3366
12.3583,4.7547
13.6667,5.1235
10.2225,0.1625
12.5833,4.3990
12.6500,4.3177
11.1583,2.8459
10.2917,0.2396
10.5083,1.0523
10.8667,1.5510
11.0250,1.4237
11.0583,2.0337
14.1667,8.8499
11.2667,1.8900
10.7000,1.1475
10.9667,1.3394
12.5000,6.8414
11.6983,3.5354
10.1667,0.1374
10.2750,0.1920
10.5833,0.4079
10.4333,0.0943
10.5750,0.1876
11.6833,2.0293
11.4167,2.9512
10.3833,0.0799
11.8500,4.7801
10.4417,0.2465
10.4500,0.2062
10.4083,0.0759
10.7500,1.0882
10.2250,0.1479
10.7000,1.6598
10.3408,0.5756
10.1500,0.1607
11.5417,4.6019
10.4167,0.8716
10.2500,0.2432
11.8750,5.5883
10.1500,0.0957
10.3000,0.3894
11.0417,2.1907
10.3667,0.0943
10.5917,0.6726
10.4917,0.2216
10.3833,0.1067
10.4333,0.1106
10.3250,0.0595
10.4333,0.2095
10.3583,0.0954
10.2075,0.1986
10.4833,0.9145
10.3000,0.1155
10.5167,0.3131
10.4250,0.1689
13.6917,10.6780
10.3583,0.0954
10.3750,0.0722
11.7500,4.5390
10.6417,0.8655
13.0000,8.3906
11.7750,3.7202
11.1167,2.3530
11.2500,2.1450
11.4583,3.4558
10.3667,0.1374
11.0917,2.1834
10.4333,0.1106
10.5250,0.5262
10.4250,0.2005
10.4833,0.4896
10.5333,0.6060
11.1333,2.1868
10.7000,0.8803
10.5167,0.2939
10.6833,0.6768
11.0250,1.5089
11.2333,1.4073
11.0833,1.5043
11.1833,1.9091
11.9750,3.8706
10.4083,0.0640
10.6667,0.9223
10.4667,0.2625
10.3917,0.0954
10.3583,0.0954
11.5750,4.1090
12.1833,4.2043
10.4083,0.2019
11.3750,3.2962
10.3417,0.0640
11.1000,1.5932
12.5250,6.9919
10.4833,0.1344
10.5667,0.2656
10.4083,0.0862
15.3417,11.1363
10.3583,0.0862
12.5333,7.1059
10.3833,0.1213
10.6083,0.3200
10.3750,0.0924
10.7833,0.9814
10.2000,0.1291
10.1583,0.0759
10.2167,0.1213
10.1417,0.0759
10.7917,1.8941
10.1917,0.0954
10.7917,1.9943
11.0242,2.8613
10.2625,0.4449
10.1742,0.1103
10.2217,0.1533
10.1142,0.0933
10.2250,0.1588
10.3917,0.1441
10.5167,0.1143
10.4667,0.0943
10.5000,0.2887
10.4583,0.1935
10.3500,0.1118
10.3917,0.1320
10.3917,0.0640
10.4167,0.1404
10.3167,0.0687
10.4500,0.3354
10.2750,0.0924
11.2417,2.4230
10.4000,0.0913
10.4250,0.1164
10.3750,0.0722
10.5417,0.6873
10.3000,0.0707
12.3500,6.6194
10.4167,0.1772
10.9000,1.6114
10.4167,0.1908
10.4000,0.3109
10.3250,0.0829
10.4583,0.3570
10.3583,0.1115
10.3417,0.0862
10.3583,0.1037
11.1583,2.6075
10.3667,0.1106
10.2917,0.0640
10.3833,0.1624
10.3250,0.0829
10.3333,0.1179
10.3083,0.1037
10.2067,0.2825
10.1492,0.1053
10.1408,0.1391
11.1333,2.5190
10.4417,0.4890
10.4417,0.1552
10.8167,1.6851
10.4583,0.1552
10.4083,0.1115
11.4917,4.1048
10.1200,0.1220
10.1492,0.1053
10.2150,0.2686
10.1375,0.1023
10.1417,0.0862
10.1500,0.0957
10.4650,1.0419
10.1667,0.0624
10.1250,0.0924
10.3083,0.1382
10.3250,0.0829
10.3667,0.1027
10.3750,0.0924
10.3250,0.0829
10.6917,1.0004
10.1992,0.1367
10.3150,0.4958
10.1275,0.1313
13.8375,10.5128
10.1642,0.0989
10.1392,0.0906
10.1733,0.1258
10.2742,0.4367
10.1300,0.0907
10.5500,1.2920
10.3417,0.0759
10.7750,0.9951
10.3417,0.0759
10.3500,0.0764
10.3500,0.1190
10.4500,0.5315
10.3500,0.0957
10.3917,0.0759
10.3417,0.0862
10.3250,0.1010
10.4750,0.1738
11.8417,4.8730
10.3333,0.0745
10.3750,0.1164
10.3250,0.0829
10.3917,0.0640
10.4583,0.1037
10.5250,0.2681
12.2250,5.7825
10.2550,0.1896
10.1833,0.2115
10.4833,1.0691
10.0700,0.0665
10.1417,0.0862
10.8833,2.2985
11.6833,4.2277
10.4500,0.1607
10.3750,0.1164
10.4667,0.2427
10.5667,1.0719
10.2892,0.3010
10.1475,0.1290
10.1833,0.0898
10.1492,0.1129
10.1475,0.1471
10.1083,0.0759
10.1583,0.1037
10.8250,2.0437
10.3417,0.4681
10.3333,0.4497
10.3333,0.1312
10.3833,0.1280
11.2250,2.0733
10.3333,0.1106
10.2583,0.1441
10.1750,0.0433
10.1183,0.1176
10.2333,0.3300
11.7417,4.3325
10.1917,0.0954
11.4000,3.2873
10.4667,0.1027
10.3917,0.0954
10.4333,0.1106
10.4833,1.1216
11.2458,3.8162
10.1083,0.0759
10.1417,0.0862
10.1833,0.1067
10.1400,0.1061
10.4333,0.0850
10.3917,0.1037
10.5250,0.2586
11.5750,2.5655
10.1250,0.1010
10.1833,0.1518
10.1242,0.0842
10.1825,0.1082
10.8158,1.6384
10.9417,2.7020
10.1225,0.1657
10.1250,0.0829
10.2492,0.5937
11.1167,3.2519
10.1083,0.0933
10.1917,0.1037
10.2167,0.2824
10.2333,0.1027
10.9333,2.1426
10.4625,0.8039
10.3333,0.1179
10.4333,0.1027
10.6333,0.8117
10.3833,0.0986
10.2083,0.1256
10.3250,0.0722
10.3250,0.0722
10.3250,0.0829
10.4583,0.3499
10.4083,0.2465
10.3417,0.0862
11.1917,2.1945
10.7250,1.2036
10.5917,0.6776
10.4833,0.2375
10.4417,0.0954
10.3000,0.1000
10.3583,0.1187
11.4417,3.3651
10.3750,0.0924
10.5250,0.4206
10.4333,0.0850
10.3750,0.1164
10.3750,0.1299
12.2833,4.4777
10.2133,0.1513
10.2250,0.1963
10.1667,0.1491
10.1333,0.0850
10.1225,0.0870
10.1083,0.0640
10.1500,0.1041
10.1367,0.1702
10.1333,0.1106
10.1567,0.1064
11.1417,2.3708
10.9417,1.4145
10.3833,0.0986
10.4000,0.1000
10.4417,0.2060
10.8000,1.4549
10.3417,0.0759
10.3583,0.1320
10.4583,0.2783
10.3833,0.0986
10.6583,0.9785
10.3667,0.1546
10.3417,0.1037
10.4000,0.2160
11.3000,2.9294
10.3750,0.1422
10.4250,0.2005
10.3750,0.1164
10.5167,0.4913
10.3750,0.1010
10.1242,0.0842
10.3083,0.5484
10.1833,0.0799
10.1167,0.0898
10.7333,1.8314
10.3667,0.1247
10.5250,0.2919
10.4667,0.0943
10.7583,1.0428
10.4417,0.0954
10.4250,0.0722
11.8750,4.6217
10.6250,0.6954
10.5333,0.3375
10.2250,0.1534
10.1917,0.1605
10.4750,0.8805
11.2167,2.5726
10.1133,0.0746
10.1333,0.0850
10.4500,0.1607
10.6417,0.6614
10.4000,0.0816
10.4500,0.0764
10.4583,0.1037
10.4333,0.1374
10.4583,0.1320
10.4250,0.1299
10.5417,0.1382
10.6833,1.0938
10.3833,0.0687
10.3583,0.0862
11.7083,4.4044
11.0250,2.2859
10.3500,0.0866
10.3167,0.1404
10.4583,0.1552
10.3000,0.0707
10.3917,0.1187
10.8833,1.0668
10.8250,1.9284
10.8833,2.1660
10.3725,0.7214
10.1642,0.1216
10.1667,0.1374
10.4333,0.1179
10.5833,0.1518
10.4333,0.1247
10.4667,0.1312
10.6250,0.5464
10.1750,0.1963
10.1917,0.1977
10.1417,0.1320
10.2000,0.1080
10.2208,0.1376
10.1833,0.1462
10.1825,0.1082
10.8000,2.0526
10.4000,0.6390
10.2417,0.1115
10.7333,0.8901
10.3500,0.1041
10.3917,0.0640
10.6833,0.7967
10.3833,0.0799
10.4000,0.1080
10.4250,0.1362
10.7250,0.8516
10.7500,1.1658
11.0333,1.3683
10.3917,0.1187
12.9333,6.3443
11.2417,1.8400
11.5833,2.8387
10.6167,0.3287
10.3250,0.2241
11.8417,5.2049
12.3667,6.9488
10.9917,1.1821
11.0917,2.8710
10.6667,0.6762
10.6000,0.3808
10.4500,0.0866
10.4750,0.0924
11.1000,1.9732
10.4000,0.2273
14.3250,6.5187
10.2583,0.1187
11.5233,3.0592
10.4667,0.6700
10.4583,0.1187
11.3000,2.5945
12.9333,7.9502
11.6000,2.9642
11.4583,2.9076
10.4833,0.2339
12.0500,4.8243
11.0000,1.8766
11.8083,3.8750
10.4750,0.8899
10.2750,0.1010
10.5000,0.3136
10.4583,0.1256
10.5500,0.3452
10.4417,0.0759
11.2667,2.6059
11.6333,3.7417
12.3917,5.4090
12.1500,4.1910
10.8500,1.3156
10.3750,0.2126
11.0167,2.2285
12.6500,4.1746
11.1000,2.8671
11.9417,3.8058
10.4000,0.3873
11.7333,2.7430
11.2250,2.6511
13.0750,7.3372
12.6250,4.6154
11.1833,2.0428
11.8750,3.5947
11.1417,1.6869
12.5917,6.5715
10.9000,1.7200
12.0583,2.9136
22.4333,6.7980
28.2917,18.0003
24.9917,15.8381
23.1667,6.7344
16.1917,5.0447
10.3917,0.5795
10.2750,0.1164
12.1667,6.4024
10.8917,1.7022
13.0167,6.3816
11.1833,1.5858
11.5000,2.4087
12.8250,5.3286
11.0917,1.0185
19.5500,3.0693
20.8917,2.0291
20.1083,0.3328
20.1833,0.5193
24.2333,13.6816
21.5333,3.5229
20.2333,0.6142
40.0500,66.9205
20.5667,1.4687
20.4000,1.8726
14.9917,4.4895
10.8225,1.7472
11.5500,3.3208
10.8250,1.4504
10.2667,0.1179
14.1917,9.1152
11.7333,3.3290
11.0333,2.2849
16.3083,9.9743
10.6750,0.9266
11.0000,1.4646
10.7417,1.1109
11.3250,2.3228
11.4333,3.1747
10.9250,0.9488
19.9000,9.2742
20.4917,1.0460
20.8417,1.3162
21.8167,3.6315
21.1667,2.8584
24.9083,9.0524
20.4000,0.9345
28.6500,20.6393
22.6500,6.8092
22.2750,7.5201
12.7917,4.0905
12.4833,6.3621
28.6167,60.1172
11.0917,1.4139
11.5083,2.1796
11.0750,1.5111
12.0917,2.8108
11.2167,2.8977
11.7083,2.0822
16.5583,12.1399
25.2000,14.1144
21.7167,3.6069
23.3750,7.8079
20.8333,3.4028
20.0750,0.8308
15.2333,7.6555
15.4417,9.9437
10.3333,0.1434
10.9750,1.9322
12.2083,5.1745
11.1833,2.2564
13.2667,4.8267
12.2667,3.0581
13.8250,7.3596
11.7083,4.1634
16.3750,9.8740
16.9333,9.2921
11.8917,2.6628
62.6000,157.2073
16.4083,11.9041
11.0167,0.6619
11.1750,1.4030
13.5750,6.1663
12.3833,3.0232
15.6750,15.0871
11.9417,2.9705
13.3583,7.3440
18.6500,11.9270
11.3083,2.9686
28.6500,48.3519
10.7833,1.1415
10.3667,0.1886
10.2417,0.1441
10.4833,0.5398
13.0417,5.5081
17.6250,4.2771
20.7833,1.6921
23.4333,8.6218
22.4333,5.0401
20.4667,0.9911
24.6417,10.4579
21.5250,4.0901
22.2750,6.9547
21.9667,4.6835
21.0500,3.7433
17.1250,7.3024
10.8333,1.3804
11.4667,1.6859
11.6000,1.9109
11.7083,2.6778
14.0917,8.1572
10.6333,1.3487
11.8333,3.6158
23.0083,35.1408
11.2083,2.1258
13.5083,5.7916
15.1167,8.6997
11.3667,2.8511
13.3417,8.6129
11.6000,3.0898
17.4167,11.4193
11.9333,3.3375
14.0667,6.3698
24.4083,27.4324
10.8583,1.5872
11.5167,1.7832
10.9500,1.0766
12.3917,3.0483
14.0500,10.3703
13.3917,6.7363
11.8417,2.9079
13.6833,5.3944
10.9333,1.3262
13.4250,4.0353
10.4333,0.2173
21.1333,10.3471
21.7167,2.9846
23.7833,6.5814
20.3167,0.5336
24.6667,7.1120
17.1833,6.4348
13.4417,3.9800
10.8750,0.7373
19.4750,12.5442
16.7500,10.4047
18.0750,5.5210
25.8250,9.6914
21.3333,1.9150
22.0500,2.7238
20.8000,1.3856
26.2333,10.1222
25.1917,11.6802
23.9167,7.3379
22.9083,6.4382
20.4750,1.1076
13.5417,4.1664
13.1000,5.0148
15.7500,10.1522
15.4500,7.3443
16.1583,9.3987
25.6167,12.7528
29.6083,6.1410
21.7917,4.6894
13.6667,2.5263
23.7333,17.6919
16.0250,3.4069
13.5000,2.1221
13.7750,7.2937
14.1167,4.2552
15.7250,8.5061
19.7833,11.4567
12.2167,2.4210
16.3333,10.7190
19.0500,14.6706
14.9667,8.0933
14.7500,7.8222
14.2500,5.7020
12.5500,4.4886
15.4833,10.0471
12.4167,3.6161
21.5917,6.9548
21.1917,1.5992
22.0333,3.3979
20.9917,2.3031
20.9333,1.5638
15.3750,4.0252
24.0083,9.7475
13.8917,3.3898
15.9000,12.0710
21.8417,15.3826
22.5667,13.4726
21.8917,15.4880
15.2917,3.6852
18.1000,4.8518
18.7000,4.4108
17.1417,4.2159
18.3750,4.1278
22.9917,15.9159
21.9750,6.3848
19.2250,6.8136
18.8417,5.4253
15.5833,2.4515
17.7250,6.5009
19.5333,8.6160
18.7750,4.7666
24.4167,5.4198
19.2250,8.5036
18.4750,16.5696
12.9000,2.6366
11.3917,1.3744
15.8833,5.6946
12.9250,2.5775
15.0000,6.6016
14.1417,7.5076
15.0833,7.8729
12.9583,3.6759
12.0333,1.2599
17.4583,4.3107
21.9917,11.7131
25.6917,9.4590
21.1500,4.1500
35.0667,17.9012
23.8083,4.7150
24.1250,3.2821
19.5750,3.8752
24.9667,11.0325
17.7500,2.9974
18.6333,2.7320
18.7667,3.1608
20.4000,7.4125
23.0000,11.8677
18.4500,7.4774
19.2917,8.2463
14.8333,1.6413
19.1167,8.8356
16.2333,3.9227
19.8333,13.2346
18.6417,5.6609
19.2500,12.4215
15.5333,3.2862
16.9833,7.3506
15.7667,7.3624
12.8667,3.2053
12.7667,2.1305
15.1833,4.5795
18.5167,7.5105
13.5833,2.6680
17.5250,5.7907
19.3167,4.8033
21.9250,4.8635
21.6250,9.2810
18.8250,9.2299
17.1083,6.7126
17.3750,5.6631
30.7500,19.3263
20.4083,5.5342
21.1917,3.2485
18.5917,3.4596
23.7500,9.0485
21.5917,5.2213
21.3417,3.2966
27.5417,10.5552
17.8333,6.4917
23.0333,8.8900
22.2417,5.2022
20.0750,4.7301
19.8000,5.1541
20.6500,6.8148
24.3917,12.4196
23.1583,8.1087
22.7833,8.5853
22.2917,3.3368
18.0583,3.3205
21.5667,4.4511
20.1333,8.6857
17.5750,2.0290
21.0083,12.2673
14.8500,2.6738
14.5917,2.4271
17.3333,8.3631
14.4167,7.8759
14.8167,4.4905
14.1833,4.3945
15.3500,6.0207
14.0417,4.5977
16.4750,8.0938
17.6333,4.6410
16.6500,4.7705
19.3667,11.7096
16.9583,7.7846
15.1333,6.2212
13.0083,2.3525
16.6083,6.9561
15.0500,6.3035
15.2750,2.0228
